TITLE	p-GaN
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	21/05/05
TIME	17:52:36
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	  850.0000
LASTX	  300.0000
NPOINTS	    5501
FIRSTY	    77.49433
MAXY	    77.74112
MINY	     0.11690
XYDATA
582.8000	76.2595
582.7000	76.2183
582.6000	76.1593
582.5000	76.1723
582.4000	76.0689
582.3000	76.1181
582.2000	76.0215
582.1000	76.1019
582.0000	76.0042
581.9000	75.9921
581.8000	75.8708
581.7000	75.8617
581.6000	75.8161
581.5000	75.7497
581.4000	75.7169
581.3000	75.6622
581.2000	75.7073
581.1000	75.5994
581.0000	75.6337
580.9000	75.5459
580.8000	75.6269
580.7000	75.5078
580.6000	75.5675
580.5000	75.4682
580.4000	75.4783
580.3000	75.435
580.2000	75.4102
580.1000	75.4346
580.0000	75.3567
579.9000	75.3714
579.8000	75.3083
579.7000	75.2968
579.6000	75.2302
579.5000	75.3086
579.4000	75.2175
579.3000	75.264
579.2000	75.1372
579.1000	75.2215
579.0000	75.1651
578.9000	75.1866
578.8000	75.2052
578.7000	75.2327
578.6000	75.3212
578.5000	75.2825
578.4000	75.383
578.3000	75.3332
578.2000	75.4601
578.1000	75.4655
578.0000	75.5263
577.9000	75.4715
577.8000	75.5563
577.7000	75.5312
577.6000	75.583
577.5000	75.5294
577.4000	75.552
577.3000	75.6056
577.2000	75.616
577.1000	75.6928
577.0000	75.7031
576.9000	75.8425
576.8000	75.8321
576.7000	75.8949
576.6000	75.8578
576.5000	75.9797
576.4000	75.9925
576.3000	76.1392
576.2000	76.1681
576.1000	76.2387
576.0000	76.275
575.9000	76.3537
575.8000	76.4145
575.7000	76.4549
575.6000	76.5138
575.5000	76.5131
575.4000	76.5802
575.3000	76.4753
575.2000	76.5587
575.1000	76.5939
575.0000	76.671
574.9000	76.6485
574.8000	76.7149
574.7000	76.6675
574.6000	76.7136
574.5000	76.7032
574.4000	76.8098
574.3000	76.851
574.2000	76.9031
574.1000	76.9358
574.0000	76.9619
573.9000	76.9916
573.8000	77.0136
573.7000	77.0732
573.6000	77.0507
573.5000	77.0999
573.4000	77.0689
573.3000	77.0858
573.2000	77.0566
573.1000	77.0906
573.0000	77.0614
572.9000	77.1149
572.8000	77.018
572.7000	77.0358
572.6000	76.9763
572.5000	76.9566
572.4000	76.8674
572.3000	76.8747
572.2000	76.7939
572.1000	76.8236
572.0000	76.7757
571.9000	76.7615
571.8000	76.7221
571.7000	76.6959
571.6000	76.6259
571.5000	76.6263
571.4000	76.5819
571.3000	76.5487
571.2000	76.5151
571.1000	76.4867
571.0000	76.4166
570.9000	76.3686
570.8000	76.3571
570.7000	76.3011
570.6000	76.2759
570.5000	76.2325
570.4000	76.2223
570.3000	76.1539
570.2000	76.1302
570.1000	76.0722
570.0000	76.064
569.9000	75.9541
569.8000	75.9534
569.7000	75.8566
569.6000	75.8513
569.5000	75.7244
569.4000	75.7329
569.3000	75.6346
569.2000	75.6564
569.1000	75.5615
569.0000	75.5767
568.9000	75.4781
568.8000	75.4686
568.7000	75.384
568.6000	75.3902
568.5000	75.3211
568.4000	75.3332
568.3000	75.2808
568.2000	75.2676
568.1000	75.2342
568.0000	75.22
567.9000	75.1961
567.8000	75.1894
567.7000	75.211
567.6000	75.1399
567.5000	75.1641
567.4000	75.1316
567.3000	75.1176
567.2000	75.0748
567.1000	75.1236
567.0000	75.0995
566.9000	75.1262
566.8000	75.1005
566.7000	75.1519
566.6000	75.1303
566.5000	75.1896
566.4000	75.1734
566.3000	75.2418
566.2000	75.2279
566.1000	75.3183
566.0000	75.3736
565.9000	75.4327
565.8000	75.4462
565.7000	75.539
565.6000	75.5662
565.5000	75.6447
565.4000	75.6748
565.3000	75.7444
565.2000	75.7379
565.1000	75.8163
565.0000	75.8567
564.9000	75.9056
564.8000	75.9381
564.7000	76.0099
564.6000	76.0775
564.5000	76.0957
564.4000	76.1199
564.3000	76.1445
564.2000	76.1709
564.1000	76.2552
564.0000	76.3301
563.9000	76.3747
563.8000	76.3976
563.7000	76.473
563.6000	76.5497
563.5000	76.6152
563.4000	76.6832
563.3000	76.7394
563.2000	76.8212
563.1000	76.8577
563.0000	76.8662
562.9000	76.8532
562.8000	76.8542
562.7000	76.9207
562.6000	76.9631
562.5000	76.947
562.4000	76.9626
562.3000	76.9743
562.2000	76.9959
562.1000	76.9907
562.0000	77.0007
561.9000	76.9537
561.8000	76.9374
561.7000	76.9631
561.6000	76.9092
561.5000	76.9224
561.4000	76.903
561.3000	76.9658
561.2000	76.9742
561.1000	76.9272
561.0000	76.898
560.9000	76.9222
560.8000	76.8646
560.7000	76.8307
560.6000	76.8211
560.5000	76.7783
560.4000	76.7444
560.3000	76.7338
560.2000	76.6639
560.1000	76.6175
560.0000	76.5882
559.9000	76.5063
559.8000	76.4857
559.7000	76.4475
559.6000	76.3828
559.5000	76.3594
559.4000	76.3051
559.3000	76.2535
559.2000	76.1743
559.1000	76.1435
559.0000	76.093
558.9000	76.0344
558.8000	75.983
558.7000	75.9224
558.6000	75.8747
558.5000	75.8216
558.4000	75.7797
558.3000	75.7618
558.2000	75.7241
558.1000	75.6479
558.0000	75.6532
557.9000	75.5895
557.8000	75.5575
557.7000	75.4679
557.6000	75.5135
557.5000	75.4473
557.4000	75.4207
557.3000	75.3786
557.2000	75.3697
557.1000	75.3338
557.0000	75.352
556.9000	75.2791
556.8000	75.2865
556.7000	75.2195
556.6000	75.2595
556.5000	75.1547
556.4000	75.1803
556.3000	75.0925
556.2000	75.1163
556.1000	75.1053
556.0000	75.1243
555.9000	75.0823
555.8000	75.1478
555.7000	75.1026
555.6000	75.1568
555.5000	75.1186
555.4000	75.1878
555.3000	75.2117
555.2000	75.2689
555.1000	75.2649
555.0000	75.2956
554.9000	75.357
554.8000	75.3747
554.7000	75.4482
554.6000	75.5041
554.5000	75.5429
554.4000	75.5719
554.3000	75.6491
554.2000	75.6581
554.1000	75.7344
554.0000	75.773
553.9000	75.8436
553.8000	75.8049
553.7000	75.8599
553.6000	75.8679
553.5000	75.979
553.4000	75.9862
553.3000	76.094
553.2000	76.0528
553.1000	76.1131
553.0000	76.1382
552.9000	76.1916
552.8000	76.1999
552.7000	76.2705
552.6000	76.277
552.5000	76.3487
552.4000	76.3425
552.3000	76.4245
552.2000	76.4727
552.1000	76.4806
552.0000	76.5056
551.9000	76.4836
551.8000	76.5438
551.7000	76.5975
551.6000	76.6811
551.5000	76.7077
551.4000	76.7323
551.3000	76.7401
551.2000	76.7728
551.1000	76.7604
551.0000	76.7596
550.9000	76.7818
550.8000	76.8438
550.7000	76.781
550.6000	76.8269
550.5000	76.8247
550.4000	76.824
550.3000	76.8243
550.2000	76.7442
550.1000	76.6775
550.0000	76.6522
549.9000	76.6323
549.8000	76.5831
549.7000	76.5941
549.6000	76.5387
549.5000	76.5306
549.4000	76.4893
549.3000	76.4689
549.2000	76.3916
549.1000	76.4266
549.0000	76.3645
548.9000	76.3539
548.8000	76.2815
548.7000	76.305
548.6000	76.2871
548.5000	76.2251
548.4000	76.2081
548.3000	76.1742
548.2000	76.1108
548.1000	76.05
548.0000	76.0446
547.9000	75.9784
547.8000	75.9438
547.7000	75.8329
547.6000	75.8138
547.5000	75.7168
547.4000	75.7104
547.3000	75.6227
547.2000	75.6471
547.1000	75.5541
547.0000	75.5582
546.9000	75.4995
546.8000	75.4682
546.7000	75.3991
546.6000	75.3962
546.5000	75.3413
546.4000	75.3083
546.3000	75.2665
546.2000	75.294
546.1000	75.3046
546.0000	75.2709
545.9000	75.3132
545.8000	75.2132
545.7000	75.2784
545.6000	75.1932
545.5000	75.2362
545.4000	75.129
545.3000	75.1804
545.2000	75.1063
545.1000	75.1674
545.0000	75.1163
544.9000	75.1249
544.8000	75.1244
544.7000	75.1813
544.6000	75.1923
544.5000	75.2229
544.4000	75.2718
544.3000	75.2569
544.2000	75.3144
544.1000	75.3124
544.0000	75.4228
543.9000	75.3964
543.8000	75.5803
543.7000	75.578
543.6000	75.6854
543.5000	75.6997
543.4000	75.7819
543.3000	75.8338
543.2000	75.8814
543.1000	75.9464
543.0000	75.9608
542.9000	76.0188
542.8000	75.9812
542.7000	76.0229
542.6000	76.0641
542.5000	76.1139
542.4000	76.0979
542.3000	76.1685
542.2000	76.1198
542.1000	76.177
542.0000	76.2274
541.9000	76.2636
541.8000	76.3267
541.7000	76.3119
541.6000	76.3505
541.5000	76.3631
541.4000	76.3962
541.3000	76.4143
541.2000	76.5065
541.1000	76.5237
541.0000	76.5391
540.9000	76.5942
540.8000	76.6653
540.7000	76.6994
540.6000	76.7009
540.5000	76.753
540.4000	76.7504
540.3000	76.7365
540.2000	76.741
540.1000	76.7837
540.0000	76.7752
539.9000	76.7148
539.8000	76.7438
539.7000	76.6816
539.6000	76.6888
539.5000	76.6612
539.4000	76.6788
539.3000	76.5598
539.2000	76.5291
539.1000	76.4955
539.0000	76.4952
538.9000	76.4381
538.8000	76.3791
538.7000	76.3812
538.6000	76.2768
538.5000	76.2341
538.4000	76.1724
538.3000	76.1611
538.2000	76.039
538.1000	76.0573
538.0000	75.9319
537.9000	75.958
537.8000	75.9109
537.7000	75.905
537.6000	75.8385
537.5000	75.7188
537.4000	75.7172
537.3000	75.6147
537.2000	75.6026
537.1000	75.5021
537.0000	75.5317
536.9000	75.4726
536.8000	75.4188
536.7000	75.3901
536.6000	75.4141
536.5000	75.3464
536.4000	75.3372
536.3000	75.2493
536.2000	75.1812
536.1000	75.1662
536.0000	75.1357
535.9000	75.1981
535.8000	75.1062
535.7000	75.1352
535.6000	75.1261
535.5000	75.1314
535.4000	75.102
535.3000	75.0785
535.2000	75.1162
535.1000	75.0618
535.0000	75.0601
534.9000	75.0516
534.8000	75.1028
534.7000	75.1004
534.6000	75.1329
534.5000	75.1035
534.4000	75.0795
534.3000	75.0866
534.2000	75.1309
534.1000	75.1961
534.0000	75.1712
533.9000	75.224
533.8000	75.2469
533.7000	75.3384
533.6000	75.3609
533.5000	75.4257
533.4000	75.482
533.3000	75.5467
533.2000	75.5784
533.1000	75.598
533.0000	75.6447
532.9000	75.7568
532.8000	75.8767
532.7000	75.9025
532.6000	75.9266
532.5000	75.9788
532.4000	76.0224
532.3000	76.0275
532.2000	76.0807
532.1000	76.0922
532.0000	76.1191
531.9000	76.1845
531.8000	76.193
531.7000	76.2331
531.6000	76.2644
531.5000	76.3353
531.4000	76.4037
531.3000	76.3684
531.2000	76.3432
531.1000	76.3614
531.0000	76.3592
530.9000	76.3495
530.8000	76.3859
530.7000	76.44
530.6000	76.4439
530.5000	76.4012
530.4000	76.4216
530.3000	76.4147
530.2000	76.4242
530.1000	76.398
530.0000	76.3836
529.9000	76.3872
529.8000	76.3505
529.7000	76.3607
529.6000	76.3878
529.5000	76.396
529.4000	76.408
529.3000	76.3991
529.2000	76.3655
529.1000	76.3513
529.0000	76.2905
528.9000	76.2891
528.8000	76.2507
528.7000	76.1689
528.6000	76.1314
528.5000	76.0942
528.4000	76.0246
528.3000	75.9819
528.2000	75.9514
528.1000	75.8858
528.0000	75.8441
527.9000	75.8183
527.8000	75.8054
527.7000	75.761
527.6000	75.7222
527.5000	75.6628
527.4000	75.6443
527.3000	75.639
527.2000	75.549
527.1000	75.5615
527.0000	75.5262
526.9000	75.4987
526.8000	75.5019
526.7000	75.4462
526.6000	75.4017
526.5000	75.3893
526.4000	75.3444
526.3000	75.2786
526.2000	75.194
526.1000	75.1712
526.0000	75.0796
525.9000	75.0614
525.8000	74.9793
525.7000	74.9513
525.6000	74.9768
525.5000	74.9151
525.4000	74.8481
525.3000	74.8025
525.2000	74.7797
525.1000	74.7641
525.0000	74.7693
524.9000	74.7851
524.8000	74.7862
524.7000	74.7952
524.6000	74.8431
524.5000	74.863
524.4000	74.9531
524.3000	74.9515
524.2000	75.015
524.1000	75.0247
524.0000	75.045
523.9000	75.0657
523.8000	75.1164
523.7000	75.2405
523.6000	75.2821
523.5000	75.3173
523.4000	75.3389
523.3000	75.3794
523.2000	75.46
523.1000	75.5244
523.0000	75.5739
522.9000	75.5484
522.8000	75.5843
522.7000	75.6304
522.6000	75.6991
522.5000	75.8098
522.4000	75.8656
522.3000	75.9522
522.2000	76.0067
522.1000	76.0308
522.0000	76.0472
521.9000	76.1134
521.8000	76.1551
521.7000	76.2075
521.6000	76.2216
521.5000	76.2624
521.4000	76.2859
521.3000	76.3582
521.2000	76.3607
521.1000	76.428
521.0000	76.4567
520.9000	76.4116
520.8000	76.4093
520.7000	76.3985
520.6000	76.386
520.5000	76.3425
520.4000	76.4033
520.3000	76.3841
520.2000	76.3741
520.1000	76.3444
520.0000	76.2143
519.9000	76.1924
519.8000	76.2227
519.7000	76.2068
519.6000	76.191
519.5000	76.0981
519.4000	76.1019
519.3000	76.0179
519.2000	75.9405
519.1000	75.8859
519.0000	75.8469
518.9000	75.8042
518.8000	75.7586
518.7000	75.7437
518.6000	75.6933
518.5000	75.6595
518.4000	75.6424
518.3000	75.6467
518.2000	75.6051
518.1000	75.5527
518.0000	75.5206
517.9000	75.5039
517.8000	75.4368
517.7000	75.4989
517.6000	75.4606
517.5000	75.4892
517.4000	75.4996
517.3000	75.4564
517.2000	75.4201
517.1000	75.3233
517.0000	75.3493
516.9000	75.3807
516.8000	75.3593
516.7000	75.3256
516.6000	75.2935
516.5000	75.2702
516.4000	75.2421
516.3000	75.2502
516.2000	75.2423
516.1000	75.1811
516.0000	75.1806
515.9000	75.1667
515.8000	75.1232
515.7000	75.1306
515.6000	75.1446
515.5000	75.1789
515.4000	75.1015
515.3000	75.1009
515.2000	75.0994
515.1000	75.0792
515.0000	75.1004
514.9000	75.0776
514.8000	75.0341
514.7000	75.0303
514.6000	75.0882
514.5000	75.1287
514.4000	75.1255
514.3000	75.1326
514.2000	75.1685
514.1000	75.1923
514.0000	75.2722
513.9000	75.3388
513.8000	75.4
513.7000	75.3862
513.6000	75.4261
513.5000	75.4527
513.4000	75.499
513.3000	75.5975
513.2000	75.6989
513.1000	75.7736
513.0000	75.7886
512.9000	75.8419
512.8000	75.9155
512.7000	75.942
512.6000	75.9597
512.5000	75.9976
512.4000	75.9595
512.3000	75.9546
512.2000	75.9849
512.1000	76.0022
512.0000	76.014
511.9000	76.0955
511.8000	76.0977
511.7000	76.1446
511.6000	76.181
511.5000	76.1644
511.4000	76.1239
511.3000	76.1002
511.2000	76.1038
511.1000	76.1451
511.0000	76.1891
510.9000	76.1598
510.8000	76.1683
510.7000	76.1638
510.6000	76.127
510.5000	76.1867
510.4000	76.1495
510.3000	76.0661
510.2000	76.0773
510.1000	75.9796
510.0000	75.899
509.9000	75.8955
509.8000	75.9095
509.7000	75.8864
509.6000	75.8723
509.5000	75.8292
509.4000	75.7813
509.3000	75.7673
509.2000	75.7682
509.1000	75.6849
509.0000	75.6462
508.9000	75.5971
508.8000	75.5417
508.7000	75.5347
508.6000	75.49
508.5000	75.4099
508.4000	75.3656
508.3000	75.3281
508.2000	75.2588
508.1000	75.2614
508.0000	75.1906
507.9000	75.1403
507.8000	75.0998
507.7000	75.0528
507.6000	75.0318
507.5000	75.0258
507.4000	75.0043
507.3000	74.97
507.2000	74.9687
507.1000	74.9374
507.0000	74.9075
506.9000	74.8904
506.8000	74.8998
506.7000	74.8596
506.6000	74.9081
506.5000	74.8943
506.4000	74.8906
506.3000	74.8906
506.2000	74.9333
506.1000	74.9649
506.0000	74.948
505.9000	74.968
505.8000	75.0483
505.7000	75.0527
505.6000	75.0741
505.5000	75.1265
505.4000	75.1546
505.3000	75.2091
505.2000	75.229
505.1000	75.3083
505.0000	75.3148
504.9000	75.3509
504.8000	75.3623
504.7000	75.4235
504.6000	75.4238
504.5000	75.4891
504.4000	75.5321
504.3000	75.611
504.2000	75.6545
504.1000	75.6987
504.0000	75.703
503.9000	75.7322
503.8000	75.7922
503.7000	75.8484
503.6000	75.9443
503.5000	75.9398
503.4000	75.9753
503.3000	76.0046
503.2000	76.027
503.1000	76.0453
503.0000	76.0588
502.9000	76.0825
502.8000	76.0403
502.7000	76.0141
502.6000	75.9978
502.5000	76.018
502.4000	76.114
502.3000	76.0822
502.2000	76.0633
502.1000	76.0991
502.0000	76.0568
501.9000	76.0975
501.8000	76.1045
501.7000	76.039
501.6000	76.0166
501.5000	75.9778
501.4000	75.9607
501.3000	75.8923
501.2000	75.8939
501.1000	75.8925
501.0000	75.8599
500.9000	75.802
500.8000	75.758
500.7000	75.7194
500.6000	75.7068
500.5000	75.6488
500.4000	75.551
500.3000	75.4278
500.2000	75.3645
500.1000	75.2962
500.0000	75.2874
499.9000	75.2278
499.8000	75.1659
499.7000	75.1278
499.6000	75.1087
499.5000	75.0569
499.4000	75.0336
499.3000	74.9893
499.2000	74.9345
499.1000	74.9484
499.0000	74.853
498.9000	74.8208
498.8000	74.8466
498.7000	74.8392
498.6000	74.8216
498.5000	74.8331
498.4000	74.834
498.3000	74.8742
498.2000	74.8518
498.1000	74.889
498.0000	74.902
497.9000	74.9062
497.8000	74.8812
497.7000	74.8691
497.6000	74.8673
497.5000	74.8482
497.4000	74.9206
497.3000	74.9134
497.2000	74.9445
497.1000	74.9917
497.0000	75.0278
496.9000	75.0714
496.8000	75.0954
496.7000	75.0651
496.6000	75.1546
496.5000	75.1841
496.4000	75.2242
496.3000	75.2218
496.2000	75.2258
496.1000	75.333
496.0000	75.3391
495.9000	75.3884
495.8000	75.4332
495.7000	75.5092
495.6000	75.5155
495.5000	75.5224
495.4000	75.5765
495.3000	75.5916
495.2000	75.608
495.1000	75.6879
495.0000	75.6384
494.9000	75.6649
494.8000	75.6996
494.7000	75.6875
494.6000	75.748
494.5000	75.7165
494.4000	75.777
494.3000	75.8177
494.2000	75.761
494.1000	75.7404
494.0000	75.786
493.9000	75.7906
493.8000	75.7797
493.7000	75.8014
493.6000	75.7347
493.5000	75.6952
493.4000	75.7034
493.3000	75.6336
493.2000	75.5764
493.1000	75.6408
493.0000	75.5491
492.9000	75.5502
492.8000	75.557
492.7000	75.4784
492.6000	75.4738
492.5000	75.4645
492.4000	75.4223
492.3000	75.3847
492.2000	75.3304
492.1000	75.2507
492.0000	75.2653
491.9000	75.2444
491.8000	75.2229
491.7000	75.2187
491.6000	75.166
491.5000	75.1141
491.4000	75.1855
491.3000	75.1548
491.2000	75.07
491.1000	75.0641
491.0000	75.0759
490.9000	75.0248
490.8000	74.9732
490.7000	74.9623
490.6000	74.9377
490.5000	74.9253
490.4000	74.9268
490.3000	74.8694
490.2000	74.9056
490.1000	74.89
490.0000	74.9063
489.9000	74.9312
489.8000	74.8716
489.7000	74.8067
489.6000	74.7983
489.5000	74.7859
489.4000	74.7604
489.3000	74.7686
489.2000	74.7667
489.1000	74.7744
489.0000	74.823
488.9000	74.825
488.8000	74.8256
488.7000	74.8845
488.6000	74.9079
488.5000	74.9139
488.4000	74.9317
488.3000	74.9139
488.2000	74.9552
488.1000	75.0806
488.0000	75.1127
487.9000	75.1947
487.8000	75.2518
487.7000	75.2703
487.6000	75.3085
487.5000	75.3682
487.4000	75.3959
487.3000	75.4795
487.2000	75.5011
487.1000	75.5231
487.0000	75.5011
486.9000	75.5082
486.8000	75.5179
486.7000	75.5656
486.6000	75.6284
486.5000	75.5755
486.4000	75.5664
486.3000	75.5657
486.2000	75.5494
486.1000	75.5922
486.0000	75.6276
485.9000	75.6338
485.8000	75.5984
485.7000	75.6064
485.6000	75.6293
485.5000	75.625
485.4000	75.6195
485.3000	75.6889
485.2000	75.6841
485.1000	75.6786
485.0000	75.6131
484.9000	75.6044
484.8000	75.6344
484.7000	75.6168
484.6000	75.6055
484.5000	75.5622
484.4000	75.5261
484.3000	75.4699
484.2000	75.4615
484.1000	75.4011
484.0000	75.3646
483.9000	75.3096
483.8000	75.3197
483.7000	75.2186
483.6000	75.1778
483.5000	75.1009
483.4000	75.0658
483.3000	75.0186
483.2000	74.9422
483.1000	74.8706
483.0000	74.8344
482.9000	74.8035
482.8000	74.8058
482.7000	74.7968
482.6000	74.7565
482.5000	74.7192
482.4000	74.6646
482.3000	74.6496
482.2000	74.597
482.1000	74.6053
482.0000	74.5984
481.9000	74.5931
481.8000	74.5975
481.7000	74.6166
481.6000	74.6645
481.5000	74.692
481.4000	74.6791
481.3000	74.6751
481.2000	74.6679
481.1000	74.6831
481.0000	74.738
480.9000	74.7899
480.8000	74.8977
480.7000	74.9465
480.6000	74.982
480.5000	74.9705
480.4000	74.9963
480.3000	75.009
480.2000	75.0596
480.1000	75.0613
480.0000	75.0386
479.9000	75.0829
479.8000	75.1373
479.7000	75.2087
479.6000	75.2332
479.5000	75.2499
479.4000	75.2183
479.3000	75.2064
479.2000	75.178
479.1000	75.1574
479.0000	75.1835
478.9000	75.2273
478.8000	75.2663
478.7000	75.3356
478.6000	75.369
478.5000	75.4446
478.4000	75.4534
478.3000	75.4147
478.2000	75.4307
478.1000	75.3649
478.0000	75.3742
477.9000	75.3158
477.8000	75.3081
477.7000	75.3597
477.6000	75.3065
477.5000	75.3655
477.4000	75.3379
477.3000	75.3206
477.2000	75.275
477.1000	75.2196
477.0000	75.185
476.9000	75.105
476.8000	75.0692
476.7000	75.0328
476.6000	74.9882
476.5000	74.96
476.4000	74.8988
476.3000	74.9135
476.2000	74.8461
476.1000	74.8125
476.0000	74.849
475.9000	74.7662
475.8000	74.754
475.7000	74.7603
475.6000	74.8007
475.5000	74.7906
475.4000	74.7557
475.3000	74.7461
475.2000	74.7262
475.1000	74.7188
475.0000	74.7147
474.9000	74.7062
474.8000	74.7206
474.7000	74.6995
474.6000	74.7511
474.5000	74.7084
474.4000	74.665
474.3000	74.6959
474.2000	74.6779
474.1000	74.6257
474.0000	74.5434
473.9000	74.5694
473.8000	74.5416
473.7000	74.5045
473.6000	74.5607
473.5000	74.5976
473.4000	74.5885
473.3000	74.6913
473.2000	74.7156
473.1000	74.744
473.0000	74.7924
472.9000	74.8204
472.8000	74.8216
472.7000	74.8192
472.6000	74.8542
472.5000	74.9346
472.4000	75.0458
472.3000	75.0135
472.2000	75.065
472.1000	75.1372
472.0000	75.1474
471.9000	75.1296
471.8000	75.1784
471.7000	75.1828
471.6000	75.1811
471.5000	75.2108
471.4000	75.2101
471.3000	75.2577
471.2000	75.3487
471.1000	75.3682
471.0000	75.3634
470.9000	75.3602
470.8000	75.3385
470.7000	75.3743
470.6000	75.3961
470.5000	75.412
470.4000	75.4158
470.3000	75.4626
470.2000	75.3917
470.1000	75.3566
470.0000	75.3539
469.9000	75.3173
469.8000	75.2626
469.7000	75.2223
469.6000	75.2003
469.5000	75.2024
469.4000	75.187
469.3000	75.1397
469.2000	75.0829
469.1000	75.0263
469.0000	74.9633
468.9000	74.8883
468.8000	74.8744
468.7000	74.8395
468.6000	74.8636
468.5000	74.8507
468.4000	74.8068
468.3000	74.7609
468.2000	74.7518
468.1000	74.7307
468.0000	74.6818
467.9000	74.6308
467.8000	74.6448
467.7000	74.6189
467.6000	74.6211
467.5000	74.6173
467.4000	74.59
467.3000	74.558
467.2000	74.5016
467.1000	74.4718
467.0000	74.4539
466.9000	74.3992
466.8000	74.4031
466.7000	74.4428
466.6000	74.4633
466.5000	74.4137
466.4000	74.3751
466.3000	74.3788
466.2000	74.3465
466.1000	74.3871
466.0000	74.3906
465.9000	74.4262
465.8000	74.4323
465.7000	74.4649
465.6000	74.5402
465.5000	74.5691
465.4000	74.5872
465.3000	74.6511
465.2000	74.6847
465.1000	74.7137
465.0000	74.7153
464.9000	74.7824
464.8000	74.8295
464.7000	74.8787
464.6000	74.9076
464.5000	74.8986
464.4000	74.9117
464.3000	74.9111
464.2000	74.9824
464.1000	75.0414
464.0000	75.0222
463.9000	75.0637
463.8000	75.063
463.7000	75.0583
463.6000	75.0733
463.5000	75.1169
463.4000	75.1278
463.3000	75.0992
463.2000	75.0836
463.1000	75.0685
463.0000	75.0488
462.9000	75.0224
462.8000	75.0054
462.7000	74.9882
462.6000	74.9379
462.5000	74.9172
462.4000	74.893
462.3000	74.8485
462.2000	74.8101
462.1000	74.7689
462.0000	74.7252
461.9000	74.6193
461.8000	74.5863
461.7000	74.5859
461.6000	74.5865
461.5000	74.5649
461.4000	74.5686
461.3000	74.5599
461.2000	74.5552
461.1000	74.5265
461.0000	74.5036
460.9000	74.435
460.8000	74.4319
460.7000	74.4091
460.6000	74.3748
460.5000	74.3676
460.4000	74.3376
460.3000	74.3456
460.2000	74.3175
460.1000	74.2749
460.0000	74.2343
459.9000	74.2134
459.8000	74.1633
459.7000	74.1522
459.6000	74.1622
459.5000	74.1708
459.4000	74.2046
459.3000	74.2758
459.2000	74.2794
459.1000	74.2912
459.0000	74.3294
458.9000	74.3206
458.8000	74.3645
458.7000	74.3747
458.6000	74.3891
458.5000	74.4487
458.4000	74.4968
458.3000	74.5211
458.2000	74.5708
458.1000	74.5953
458.0000	74.5428
457.9000	74.6094
457.8000	74.6553
457.7000	74.6489
457.6000	74.6758
457.5000	74.6673
457.4000	74.7249
457.3000	74.7543
457.2000	74.7815
457.1000	74.7817
457.0000	74.8171
456.9000	74.8069
456.8000	74.831
456.7000	74.8224
456.6000	74.8178
456.5000	74.8908
456.4000	74.9221
456.3000	74.8769
456.2000	74.7989
456.1000	74.8211
456.0000	74.8157
455.9000	74.82
455.8000	74.7884
455.7000	74.814
455.6000	74.77
455.5000	74.7547
455.4000	74.7136
455.3000	74.7114
455.2000	74.7056
455.1000	74.7181
455.0000	74.6864
454.9000	74.6149
454.8000	74.6361
454.7000	74.6207
454.6000	74.6082
454.5000	74.5076
454.4000	74.4651
454.3000	74.4328
454.2000	74.4076
454.1000	74.3354
454.0000	74.3043
453.9000	74.2817
453.8000	74.2808
453.7000	74.2556
453.6000	74.2067
453.5000	74.2041
453.4000	74.1737
453.3000	74.1412
453.2000	74.103
453.1000	74.0867
453.0000	74.0893
452.9000	74.092
452.8000	74.0744
452.7000	74.0842
452.6000	74.0514
452.5000	74.0635
452.4000	74.1283
452.3000	74.1832
452.2000	74.1869
452.1000	74.1863
452.0000	74.22
451.9000	74.2161
451.8000	74.2611
451.7000	74.2784
451.6000	74.3061
451.5000	74.3125
451.4000	74.3445
451.3000	74.3953
451.2000	74.5148
451.1000	74.5553
451.0000	74.5289
450.9000	74.6036
450.8000	74.5601
450.7000	74.5635
450.6000	74.6039
450.5000	74.6133
450.4000	74.6419
450.3000	74.6609
450.2000	74.6962
450.1000	74.721
450.0000	74.7467
449.9000	74.773
449.8000	74.8067
449.7000	74.8301
449.6000	74.7585
449.5000	74.7174
449.4000	74.8061
449.3000	74.7768
449.2000	74.7578
449.1000	74.6949
449.0000	74.6618
448.9000	74.6736
448.8000	74.635
448.7000	74.6479
448.6000	74.5925
448.5000	74.5083
448.4000	74.4528
448.3000	74.4752
448.2000	74.4374
448.1000	74.4211
448.0000	74.3296
447.9000	74.3012
447.8000	74.2742
447.7000	74.2126
447.6000	74.1848
447.5000	74.1901
447.4000	74.1806
447.3000	74.1575
447.2000	74.1272
447.1000	74.0789
447.0000	74.0384
446.9000	74.0583
446.8000	74.0021
446.7000	73.9835
446.6000	73.9994
446.5000	73.9483
446.4000	74.014
446.3000	74.0483
446.2000	74.0803
446.1000	74.1033
446.0000	74.0992
445.9000	74.1237
445.8000	74.1724
445.7000	74.1779
445.6000	74.1562
445.5000	74.1165
445.4000	74.1559
445.3000	74.1458
445.2000	74.2372
445.1000	74.2167
445.0000	74.1623
444.9000	74.1876
444.8000	74.1644
444.7000	74.1768
444.6000	74.1442
444.5000	74.1587
444.4000	74.2535
444.3000	74.2878
444.2000	74.3023
444.1000	74.3335
444.0000	74.3496
443.9000	74.4412
443.8000	74.4615
